f_ext,sindex
BM01HAS.JPG,0.97225125645736
AF26HAS.JPG,0.982259713661663
AM21HAS.JPG,0.988653572439159
AF04HAS.JPG,0.990068985988241
BF15_SAS.JPG,0.992678447925818
AF23HAS.JPG,0.997587015019676
AF01HAS.JPG,1
AF02HAS.JPG,1
AF03HAS.JPG,1
AF06HAS.JPG,1
AF07HAS.JPG,1
AF08HAS.JPG,1
AF09HAS.JPG,1
AF10HAS.JPG,1
AF11HAS.JPG,1
AF12HAS.JPG,1
AF13HAS.JPG,1
AF14HAS.JPG,1
AF15HAS.JPG,1
AF17HAS.JPG,1
AF18HAS.JPG,1
AF19HAS.JPG,1
AF20HAS.JPG,1
AF22HAS.JPG,1
AF24HAS.JPG,1
AF25HAS.JPG,1
AF27HAS.JPG,1
AF28HAS.JPG,1
AF29HAS.JPG,1
AF30HAS.JPG,1
AF31HAS.JPG,1
AF32HAS.JPG,1
AF33HAS.JPG,1
AF34HAS.JPG,1
AF35HAS.JPG,1
AM02HAS.JPG,1
AM03HAS.JPG,1
AM04HAS.JPG,1
AM05HAS.JPG,1
AM05_SAS.JPG,1
AM06HAS.JPG,1
AM07HAS.JPG,1
AM08HAS.JPG,1
AM09HAS.JPG,1
AM10HAS.JPG,1
AM11HAS.JPG,1
AM12HAS.JPG,1
AM13HAS.JPG,1
AM14HAS.JPG,1
AM15HAS.JPG,1
AM16HAS.JPG,1
AM17HAS.JPG,1
AM18HAS.JPG,1
AM19HAS.JPG,1
AM22HAS.JPG,1
AM23HAS.JPG,1
AM24HAS.JPG,1
AM25HAS.JPG,1
AM26HAS.JPG,1
AM30HAS.JPG,1
AM32HAS.JPG,1
AM34HAS.JPG,1
AM35HAS.JPG,1
BF01HAS.JPG,1
BF02HAS.JPG,1
BF03HAS.JPG,1
BF04HAS.JPG,1
BF05HAS.JPG,1
BF06HAS.JPG,1
BF07HAS.JPG,1
BF08HAS.JPG,1
BF09HAS.JPG,1
BF10HAS.JPG,1
BF11HAS.JPG,1
BF12HAS.JPG,1
BF13HAS.JPG,1
BF14HAS.JPG,1
BF15HAS.JPG,1
BF17HAS.JPG,1
BF19HAS.JPG,1
BF21HAS.JPG,1
BF22HAS.JPG,1
BF24HAS.JPG,1
BF25HAS.JPG,1
BF26HAS.JPG,1
BF27HAS.JPG,1
BF28HAS.JPG,1
BF29HAS.JPG,1
BF30HAS.JPG,1
BF31HAS.JPG,1
BF32HAS.JPG,1
BF33HAS.JPG,1
BF34HAS.JPG,1
BM01_SAS.JPG,1
BM02HAS.JPG,1
BM03HAS.JPG,1
BM05HAS.JPG,1
BM06HAS.JPG,1
BM07HAS.JPG,1
BM09HAS.JPG,1
BM10HAS.JPG,1
BM11HAS.JPG,1
BM12HAS.JPG,1
BM13HAS.JPG,1
BM14HAS.JPG,1
BM16HAS.JPG,1
BM17HAS.JPG,1
BM18HAS.JPG,1
BM19HAS.JPG,1
BM20HAS.JPG,1
BM21HAS.JPG,1
BM22HAS.JPG,1
BM23HAS.JPG,1
BM24HAS.JPG,1
BM25HAS.JPG,1
BM26HAS.JPG,1
BM27_SAS.JPG,1
BM28HAS.JPG,1
BM29HAS.JPG,1
BM32HAS.JPG,1
BM33HAS.JPG,1
BM35HAS.JPG,1
