f_ext,sindex
AF09SAS.JPG,-0.724093045596176
AM01SAS.JPG,-0.721872359164646
AF12SAS.JPG,-0.721060848230449
AF15SAS.JPG,-0.702527821236795
AM30SAS.JPG,-0.698655807445791
BF30SAS.JPG,-0.69763836603743
BF23SAS.JPG,-0.69029271837958
AF25SAS.JPG,-0.68942381600785
BM01SAS.JPG,-0.685347579075373
BF12SAS.JPG,-0.672954010859249
AF28SAS.JPG,-0.663769330669759
BM16SAS.JPG,-0.644193056317666
BM35SAS.JPG,-0.630591547026936
AM35SAS.JPG,-0.62692925578955
BM14SAS.JPG,-0.625348742279985
BM34SAS.JPG,-0.612924102278897
AF23SAS.JPG,-0.584185647368745
AF21SAS.JPG,-0.578469025461979
BF29SAS.JPG,-0.555303656642797
BF25SAS.JPG,-0.521227251687004
BF01SAS.JPG,-0.51142144039841
BF04SAS.JPG,-0.504734818865028
BF21SAS.JPG,-0.503364240513729
AM33SAS.JPG,-0.482690388632105
BF07SAS.JPG,-0.434695645137603
AF04SAS.JPG,-0.400582246421025
BF02SAS.JPG,-0.353966013751492
AM26SAS.JPG,-0.35363168734301
BM08SAS.JPG,-0.346935796522736
AM07SAS.JPG,-0.343056259064328
BF05SAS.JPG,-0.30353004995519
BF24SAS.JPG,-0.269382222465346
BF27SAS.JPG,-0.230593394729078
AM09SAS.JPG,-0.0880498226519634
BF32SAS.JPG,-0.0516934815843374
AF02SAS.JPG,0
AF21_SAS.JPG,0.0523429497077069
AF04_SAS.JPG,0.0637805429325559
AF31_HAS.JPG,0.0936100681816627
AF08_SAS.JPG,0.102033899592417
AF35_SAS.JPG,0.245696529567765
BF08_SAS.JPG,0.268332516722876
AM08_SAS.JPG,0.282553041156665
BF31_HAS.JPG,0.30076927441591
BM06_SAS.JPG,0.354278360205628
AF18_HAS.JPG,0.357510818880686
AM33HAS.JPG,0.363724482290882
AM35_HAS.JPG,0.426991391168497
AM25_HAS.JPG,0.432852107293855
AF05_HAS.JPG,0.473837731524271
AF32_HAS.JPG,0.520775198224467
BM08_HAS.JPG,0.540962012502492
AM13_HAS.JPG,0.542047512497297
AM18_HAS.JPG,0.546578892916794
BF30_HAS.JPG,0.55909911603635
AF02_SAS.JPG,0.569170136484777
BM32_SAS.JPG,0.569312955002728
BF34_HAS.JPG,0.598170492618984
AF20_SAS.JPG,0.60114499512383
BF18HAS.JPG,0.603734271399057
BF18_HAS.JPG,0.608885923629741
BM33_SAS.JPG,0.611901702910506
BF01_HAS.JPG,0.613820373727503
AF16HAS.JPG,0.618693971448695
AM09_HAS.JPG,0.622619875753213
AF17_HAS.JPG,0.629948933233787
BF24_HAS.JPG,0.634609353972849
AF15_SAS.JPG,0.651321006340039
BF05_HAS.JPG,0.694029976794506
AF25_SAS.JPG,0.712231091988763
AM15_SAS.JPG,0.728704420106447
BM13_HAS.JPG,0.744226796546878
BF16HAS.JPG,0.744755715508442
BM04HAS.JPG,0.747031559096212
AF10_SAS.JPG,0.76474016047943
AM20HAS.JPG,0.782385117723378
AM29_SAS.JPG,0.788678995328884
AF13_HAS.JPG,0.789254307787389
AF33_SAS.JPG,0.816465798589818
AM05_SAS.JPG,0.822603388746517
BM34_SAS.JPG,0.823908691340428
BM34HAS.JPG,0.847358046627889
BM30_SAS.JPG,0.855284652423409
BM31HAS.JPG,0.874929437173409
BF23HAS.JPG,0.879666744969289
BM27HAS.JPG,0.887779774289069
AF05HAS.JPG,0.891165858198779
AM27HAS.JPG,0.931065553587725
BM27_SAS.JPG,0.946215368719984
AF21HAS.JPG,0.94860381030012
BM30HAS.JPG,0.948719333014333
BF35HAS.JPG,0.971786664576551
BM08HAS.JPG,0.974553183087628
AM18HAS.JPG,0.990286195113287
AF01HAS.JPG,1
AF02HAS.JPG,1
AF03HAS.JPG,1
AF04HAS.JPG,1
AF06HAS.JPG,1
AF07HAS.JPG,1
AF08HAS.JPG,1
AF09HAS.JPG,1
AF10HAS.JPG,1
AF11HAS.JPG,1
AF12HAS.JPG,1
AF13HAS.JPG,1
AF14HAS.JPG,1
AF15HAS.JPG,1
AF17HAS.JPG,1
AF18HAS.JPG,1
AF19HAS.JPG,1
AF20HAS.JPG,1
AF22HAS.JPG,1
AF23HAS.JPG,1
AF24HAS.JPG,1
AF25HAS.JPG,1
AF26HAS.JPG,1
AF27HAS.JPG,1
AF28HAS.JPG,1
AF29HAS.JPG,1
AF30HAS.JPG,1
AF31HAS.JPG,1
AF32HAS.JPG,1
AF33HAS.JPG,1
AF34HAS.JPG,1
AF35HAS.JPG,1
AM01HAS.JPG,1
AM02HAS.JPG,1
AM03HAS.JPG,1
AM04HAS.JPG,1
AM05HAS.JPG,1
AM06HAS.JPG,1
AM07HAS.JPG,1
AM08HAS.JPG,1
AM09HAS.JPG,1
AM10HAS.JPG,1
AM11HAS.JPG,1
AM12HAS.JPG,1
AM13HAS.JPG,1
AM14HAS.JPG,1
AM15HAS.JPG,1
AM16HAS.JPG,1
AM17HAS.JPG,1
AM19HAS.JPG,1
AM21HAS.JPG,1
AM22HAS.JPG,1
AM23HAS.JPG,1
AM24HAS.JPG,1
AM25HAS.JPG,1
AM26HAS.JPG,1
AM29HAS.JPG,1
AM30HAS.JPG,1
AM31HAS.JPG,1
AM32HAS.JPG,1
AM34HAS.JPG,1
AM35HAS.JPG,1
BF01HAS.JPG,1
BF02HAS.JPG,1
BF03HAS.JPG,1
BF04HAS.JPG,1
BF05HAS.JPG,1
BF06HAS.JPG,1
BF07HAS.JPG,1
BF08HAS.JPG,1
BF09HAS.JPG,1
BF10HAS.JPG,1
BF11HAS.JPG,1
BF12HAS.JPG,1
BF13HAS.JPG,1
BF14HAS.JPG,1
BF15HAS.JPG,1
BF15_SAS.JPG,1
BF17HAS.JPG,1
BF19HAS.JPG,1
BF20HAS.JPG,1
BF21HAS.JPG,1
BF22HAS.JPG,1
BF24HAS.JPG,1
BF25HAS.JPG,1
BF26HAS.JPG,1
BF27HAS.JPG,1
BF28HAS.JPG,1
BF29HAS.JPG,1
BF30HAS.JPG,1
BF31HAS.JPG,1
BF32HAS.JPG,1
BF33HAS.JPG,1
BF34HAS.JPG,1
BM01HAS.JPG,1
BM01_SAS.JPG,1
BM02HAS.JPG,1
BM03HAS.JPG,1
BM05HAS.JPG,1
BM06HAS.JPG,1
BM07HAS.JPG,1
BM09HAS.JPG,1
BM10HAS.JPG,1
BM11HAS.JPG,1
BM12HAS.JPG,1
BM13HAS.JPG,1
BM14HAS.JPG,1
BM16HAS.JPG,1
BM17HAS.JPG,1
BM18HAS.JPG,1
BM19HAS.JPG,1
BM20HAS.JPG,1
BM21HAS.JPG,1
BM22HAS.JPG,1
BM23HAS.JPG,1
BM24HAS.JPG,1
BM25HAS.JPG,1
BM26HAS.JPG,1
BM28HAS.JPG,1
BM29HAS.JPG,1
BM32HAS.JPG,1
BM33HAS.JPG,1
BM35HAS.JPG,1
AF07_HAS.JPG,NaN
AM31_HAS.JPG,NaN
BF26_HAS.JPG,NaN
BM35_HAS.JPG,NaN
BM07SAS.JPG,NaN
