f_ext,sindex
AF09SAS.JPG,-0.726912961329953
AM01SAS.JPG,-0.72471497149417
AF12SAS.JPG,-0.723911754633084
AF15SAS.JPG,-0.705568145026631
AM30SAS.JPG,-0.70173570527476
BF30SAS.JPG,-0.700728662658418
BF23SAS.JPG,-0.693458091424249
AF25SAS.JPG,-0.692598069696627
BM01SAS.JPG,-0.688563494072345
AF28SAS.JPG,-0.667205786835466
BM16SAS.JPG,-0.647829592413121
AM35SAS.JPG,-0.630742237103065
BM14SAS.JPG,-0.629177877281698
BM34SAS.JPG,-0.616880223705803
BF12SAS.JPG,-0.595370743389069
AF23SAS.JPG,-0.588435491080907
AF21SAS.JPG,-0.582777296088728
BF29SAS.JPG,-0.559848689652549
BM35SAS.JPG,-0.542958872221619
BF25SAS.JPG,-0.526120563668895
BF01SAS.JPG,-0.516414972984
BF04SAS.JPG,-0.509796692276997
BF21SAS.JPG,-0.508440121964986
AM33SAS.JPG,-0.487977567838886
BF07SAS.JPG,-0.440473356134752
AF04SAS.JPG,-0.40670861448621
BF02SAS.JPG,-0.36056882449366
AM26SAS.JPG,-0.360237915078786
BM08SAS.JPG,-0.35361045982193
AM07SAS.JPG,-0.349770573298535
BF05SAS.JPG,-0.310648343056853
BF24SAS.JPG,-0.27684952451541
BF27SAS.JPG,-0.238457139217009
AM09SAS.JPG,-0.0973704382162954
BF32SAS.JPG,-0.0613856782797818
AF02SAS.JPG,0
AF21_SAS.JPG,0.0852869688466482
AF04_SAS.JPG,0.0963269495702377
AF31_HAS.JPG,0.125119491608584
AF08_SAS.JPG,0.133250479882537
AF35_SAS.JPG,0.271918872301167
BF08_SAS.JPG,0.2937679498946
AM08_SAS.JPG,0.307494116977312
AM35_HAS.JPG,0.308639078214575
BF31_HAS.JPG,0.325077087457636
AF05_HAS.JPG,0.365161316365041
BM06_SAS.JPG,0.376726002053756
AF18_HAS.JPG,0.379846088662965
AM33HAS.JPG,0.385843742445791
AM25_HAS.JPG,0.452568238805944
AM18_HAS.JPG,0.452926832653934
BF34_HAS.JPG,0.515174441811547
BF18_HAS.JPG,0.528103096192555
BM33_SAS.JPG,0.531741770919804
AF32_HAS.JPG,0.537434802072377
AM09_HAS.JPG,0.544673733445638
BM08_HAS.JPG,0.556919848980313
AM13_HAS.JPG,0.557967613031938
BF30_HAS.JPG,0.574426440573422
AF02_SAS.JPG,0.584147355579908
BM32_SAS.JPG,0.584285209204718
AF20_SAS.JPG,0.615010651386557
BF18HAS.JPG,0.617509914964532
BF01_HAS.JPG,0.627245387549821
AF16HAS.JPG,0.631949561219818
AF17_HAS.JPG,0.642813259439318
BF24_HAS.JPG,0.647311666937434
AF15_SAS.JPG,0.663442361251014
AM15_SAS.JPG,0.672669556267221
BM13_HAS.JPG,0.691398008717597
BF05_HAS.JPG,0.704666611954151
AF25_SAS.JPG,0.722234989928625
AM29_SAS.JPG,0.74503160627905
BF16HAS.JPG,0.753628938781357
BM04HAS.JPG,0.75582566573649
AF10_SAS.JPG,0.772918651478257
AM05_SAS.JPG,0.785962928326818
AM20HAS.JPG,0.789950205583409
AF13_HAS.JPG,0.796580597520115
AF33_SAS.JPG,0.822846117548077
BM34_SAS.JPG,0.8300302681713
BM34HAS.JPG,0.852664438251046
BM30_SAS.JPG,0.860315486287612
BM31HAS.JPG,0.879277346592968
BF23HAS.JPG,0.883849968273078
BM27HAS.JPG,0.891680959071535
AF05HAS.JPG,0.894949330341327
AM27HAS.JPG,0.933461966637402
BM27_SAS.JPG,0.948085118880892
AF21HAS.JPG,0.950390529511062
BM30HAS.JPG,0.950502036233934
BF35HAS.JPG,0.972767463127964
BM08HAS.JPG,0.975437807354526
AM18HAS.JPG,0.990623882438044
AF01HAS.JPG,1
AF02HAS.JPG,1
AF03HAS.JPG,1
AF04HAS.JPG,1
AF06HAS.JPG,1
AF07HAS.JPG,1
AF08HAS.JPG,1
AF09HAS.JPG,1
AF10HAS.JPG,1
AF11HAS.JPG,1
AF12HAS.JPG,1
AF13HAS.JPG,1
AF14HAS.JPG,1
AF15HAS.JPG,1
AF17HAS.JPG,1
AF18HAS.JPG,1
AF19HAS.JPG,1
AF20HAS.JPG,1
AF22HAS.JPG,1
AF23HAS.JPG,1
AF24HAS.JPG,1
AF25HAS.JPG,1
AF26HAS.JPG,1
AF27HAS.JPG,1
AF28HAS.JPG,1
AF29HAS.JPG,1
AF30HAS.JPG,1
AF31HAS.JPG,1
AF32HAS.JPG,1
AF33HAS.JPG,1
AF34HAS.JPG,1
AF35HAS.JPG,1
AM01HAS.JPG,1
AM02HAS.JPG,1
AM03HAS.JPG,1
AM04HAS.JPG,1
AM05HAS.JPG,1
AM06HAS.JPG,1
AM07HAS.JPG,1
AM08HAS.JPG,1
AM09HAS.JPG,1
AM10HAS.JPG,1
AM11HAS.JPG,1
AM12HAS.JPG,1
AM13HAS.JPG,1
AM14HAS.JPG,1
AM15HAS.JPG,1
AM16HAS.JPG,1
AM17HAS.JPG,1
AM19HAS.JPG,1
AM21HAS.JPG,1
AM22HAS.JPG,1
AM23HAS.JPG,1
AM24HAS.JPG,1
AM25HAS.JPG,1
AM26HAS.JPG,1
AM29HAS.JPG,1
AM30HAS.JPG,1
AM31HAS.JPG,1
AM32HAS.JPG,1
AM34HAS.JPG,1
AM35HAS.JPG,1
BF01HAS.JPG,1
BF02HAS.JPG,1
BF03HAS.JPG,1
BF04HAS.JPG,1
BF05HAS.JPG,1
BF06HAS.JPG,1
BF07HAS.JPG,1
BF08HAS.JPG,1
BF09HAS.JPG,1
BF10HAS.JPG,1
BF11HAS.JPG,1
BF12HAS.JPG,1
BF13HAS.JPG,1
BF14HAS.JPG,1
BF15HAS.JPG,1
BF15_SAS.JPG,1
BF17HAS.JPG,1
BF19HAS.JPG,1
BF20HAS.JPG,1
BF21HAS.JPG,1
BF22HAS.JPG,1
BF24HAS.JPG,1
BF25HAS.JPG,1
BF26HAS.JPG,1
BF27HAS.JPG,1
BF28HAS.JPG,1
BF29HAS.JPG,1
BF30HAS.JPG,1
BF31HAS.JPG,1
BF32HAS.JPG,1
BF33HAS.JPG,1
BF34HAS.JPG,1
BM01HAS.JPG,1
BM01_SAS.JPG,1
BM02HAS.JPG,1
BM03HAS.JPG,1
BM05HAS.JPG,1
BM06HAS.JPG,1
BM07HAS.JPG,1
BM09HAS.JPG,1
BM10HAS.JPG,1
BM11HAS.JPG,1
BM12HAS.JPG,1
BM13HAS.JPG,1
BM14HAS.JPG,1
BM16HAS.JPG,1
BM17HAS.JPG,1
BM18HAS.JPG,1
BM19HAS.JPG,1
BM20HAS.JPG,1
BM21HAS.JPG,1
BM22HAS.JPG,1
BM23HAS.JPG,1
BM24HAS.JPG,1
BM25HAS.JPG,1
BM26HAS.JPG,1
BM28HAS.JPG,1
BM29HAS.JPG,1
BM32HAS.JPG,1
BM33HAS.JPG,1
BM35HAS.JPG,1
AF07_HAS.JPG,NaN
AM31_HAS.JPG,NaN
BF26_HAS.JPG,NaN
BM35_HAS.JPG,NaN
BM07SAS.JPG,NaN
